raw_title,url,date,updated_at,product,buy_or_sell,price
13 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/257/,13 Apr 2017,Closing,RBD PALM OLEIN,665,635
13 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/257/,13 Apr 2017,Midday,RBD PALM OLEIN,700,677.5
12 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/257/,12 Apr 2017,Midday,RBD PALM OLEIN,700,670
11 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/257/,11 Apr 2017,Midday,RBD PALM OLEIN,695,670
10 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/257/,10 Apr 2017,Closing,SGS,"312,489","250,481"
MPOB Monthly Report – MARCH 2017,https://agropost.wordpress.com/page/258/,,2017,,,
10 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/258/,10 Apr 2017,Midday,RBD PALM OLEIN,697.5,680
7 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/258/,7 Apr 2017,Closing,RBD PALM OLEIN,705,685
7 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/258/,7 Apr 2017,Midday,RBD PALM OLEIN,702.5,680
6 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/258/,6 Apr 2017,Closing,RBD PALM OLEIN,712.5,687.5
6 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/258/,6 Apr 2017,Midday,RBD PALM OLEIN,712.5,682.5
5 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/258/,5 Apr 2017,Closing,RBD PALM OLEIN,715,687.5
5 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/258/,5 Apr 2017,Midday,RBD PALM OLEIN,710,682.5
4 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/258/,4 Apr 2017,Closing,RBD PALM OLEIN,697.5,670
4 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/258/,4 Apr 2017,Midday,RBD PALM OLEIN,700,672.5
3 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/259/,3 Apr 2017,Closing,RBD PALM OLEIN,700,675
3 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/259/,3 Apr 2017,Midday,RBD PALM OLEIN,700,675
31 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/259/,31 Mar 2017,Closing,SGS,"1,088,677","1,018,605"
31 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/259/,31 Mar 2017,Midday,RBD PALM OLEIN,685,677.5
30 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/259/,30 Mar 2017,Closing,RBD PALM OLEIN,697.5,670
29 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/259/,29 Mar 2017,Closing,RBD PALM OLEIN,702.5,690
Beijing Palm Oil Conference – Dhorab Mistry,https://agropost.wordpress.com/page/259/,,Mistry,,,
29 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/259/,29 Mar 2017,Midday,RBD PALM OLEIN,700,687.5
28 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/259/,28 Mar 2017,Closing,RBD PALM OLEIN,700,682.5
28 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/259/,28 Mar 2017,Midday,RBD PALM OLEIN,707.5,685
27 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/260/,27 Mar 2017,Closing,SGS,"902,628","916,444"
27 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/260/,27 Mar 2017,Midday,RBD PALM OLEIN,712.5,677.5
24 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/260/,24 Mar 2017,Closing,RBD PALM OLEIN,720,692.5
24 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/260/,24 Mar 2017,Midday,RBD PALM OLEIN,720,695
23 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/260/,23 Mar 2017,Closing,RBD PALM OLEIN,722.5,700
23 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/260/,23 Mar 2017,Midday,RBD PALM OLEIN,725,705
22 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/260/,22 Mar 2017,Closing,RBD PALM OLEIN,730,715
22 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/260/,22 Mar 2017,Midday,RBD PALM OLEIN,725,707.5
21 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/260/,21 Mar 2017,Closing,RBD PALM OLEIN,730,710
21 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/260/,21 Mar 2017,Midday,RBD PALM OLEIN,720,700
20 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/261/,20 Mar 2017,Closing,SGS,"686,741","745,564"
20 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/261/,20 Mar 2017,Midday,RBD PALM OLEIN,722.5,702.5
17 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/261/,17 Mar 2017,Closing,RBD PALM OLEIN,727.5,700
17 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/261/,17 Mar 2017,Midday,RBD PALM OLEIN,725,700
16 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/261/,16 Mar 2017,Closing,RBD PALM OLEIN,725,690
16 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/261/,16 Mar 2017,Midday,RBD PALM OLEIN,715,677.5
15 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/261/,15 Mar 2017,Closing,SGS,"507,491","501,748"
15 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/261/,15 Mar 2017,Midday,RBD PALM OLEIN,712.5,665
14 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/261/,14 Mar 2017,Closing,RBD PALM OLEIN,710,657.5
14 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/261/,14 Mar 2017,Midday,RBD PALM OLEIN,702.5,650
13 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/262/,13 Mar 2017,Closing,RBD PALM OLEIN,705,652.5
13 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/262/,13 Mar 2017,Midday,RBD PALM OLEIN,717.5,712.5
10 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/262/,10 Mar 2017,Closing,SGS,"250,481","337,282"
MPOB Monthly Report – February 2017,https://agropost.wordpress.com/page/262/,,2017,,,
10 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/262/,10 Mar 2017,Midday,RBD PALM OLEIN, ,715
9 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/262/,9 Mar 2017,Midday,RBD PALM OLEIN, ,712.5
8 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/262/,8 Mar 2017,Closing,RBD PALM OLEIN, ,712.5
"POC 2017 – Dhorab Mistry, Godrej International",https://agropost.wordpress.com/page/262/,,International,,,
"POC 2017 – Siegfried Mielke, Oilworld GmbH",https://agropost.wordpress.com/page/262/,,GmbH,,,
"POC 2017 – Dr. James Fry, LMC International",https://agropost.wordpress.com/page/262/,,International,,,
8 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/263/,8 Mar 2017,Midday,RBD PALM OLEIN, ,702.5
7 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/263/,7 Mar 2017,Closing,RBD PALM OLEIN, ,705
7 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/263/,7 Mar 2017,Midday,RBD PALM OLEIN, ,705
6 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/263/,6 Mar 2017,Closing,RBD PALM OLEIN, ,707.5
6 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/263/,6 Mar 2017,Midday,RBD PALM OLEIN, ,705
3 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/263/,3 Mar 2017,Closing,RBD PALM OLEIN,717.5,700
3 Mar 2017 – Palm/PKO Prices At Midday,https://agropost.wordpress.com/page/263/,3 Mar 2017,Midday,RBD PALM OLEIN,715,695
2 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/263/,2 Mar 2017,Closing,RBD PALM OLEIN, ,700
2 Mar 2017 – Palm/PKO Prices as Midday,https://agropost.wordpress.com/page/263/,2 Mar 2017,Midday,RBD PALM OLEIN, ,690
1 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/263/,1 Mar 2017,Closing,RBD PALM OLEIN, ,690
1 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/264/,1 Mar 2017,Midday,RBD PALM OLEIN, ,682.5
28 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/264/,28 Feb 2017,Closing,SGS,"1,018,064","1,157,288"
28 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/264/,28 Feb 2017,Midday,RBD PALM OLEIN, ,672.5
27 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/264/,27 Feb 2017,Closing,SGS,"916,444","904,257"
27 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/264/,27 Feb 2017,Midday,RBD PALM OLEIN,705,687.5
24 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/264/,24 Feb 2017,Closing,RBD PALM OLEIN,715,690
24 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/264/,24 Feb 2017,Midday,RBD PALM OLEIN,705,685
23 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/264/,23 Feb 2017,Closing,RBD PALM OLEIN,715,690
23 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/264/,23 Feb 2017,Midday,RBD PALM OLEIN,715,687.5
22 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/264/,22 Feb 2017,Closing,RBD PALM OLEIN,725,695
22 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/265/,22 Feb 2017,Midday,RBD PALM OLEIN,725,695
21 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/265/,21 Feb 2017,Closing,RBD PALM OLEIN,717.5,690
21 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/265/,21 Feb 2017,Midday,RBD PALM OLEIN,735,705
20 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/265/,20 Feb 2017,Closing,SGS,"745,564","733,022"
20 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/265/,20 Feb 2017,Midday,RBD PALM OLEIN,735,700
17 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/265/,17 Feb 2017,Closing,RBD PALM OLEIN,725,695
17 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/265/,17 Feb 2017,Midday,RBD PALM OLEIN,730,705
16 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/265/,16 Feb 2017,Closing,RBD PALM OLEIN,737.5,712.5
16 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/265/,16 Feb 2017,Midday,RBD PALM OLEIN,747.5,725
15 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/265/,15 Feb 2017,Closing,SGS,"501,748","520,332"
15 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/266/,15 Feb 2017,Midday,RBD PALM OLEIN,750,727.5
14 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/266/,14 Feb 2017,Closing,RBD PALM OLEIN,750,725
14 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/266/,14 Feb 2017,Midday,RBD PALM OLEIN,745,725
13 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/266/,13 Feb 2017,Closing,RBD PALM OLEIN,742.5,725
13 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/266/,13 Feb 2017,Midday,RBD PALM OLEIN,747.5,730
10 Feb 2017 -Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/266/,10 Feb 2017,Closing,SGS,"340,947","351,907"
MPOB Monthly Report – January 2017,https://agropost.wordpress.com/page/266/,,2017,,,
9 Feb 2017 – MARKET CLOSED TODAY FOR THAIPUSAM,https://agropost.wordpress.com/page/266/,9 Feb 2017,THAIPUSAM,,,
8 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/266/,8 Feb 2017,Closing,RBD PALM OLEIN,782.5,765
8 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/266/,8 Feb 2017,Midday,RBD PALM OLEIN,787.5,767.5
7 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/267/,7 Feb 2017,Closing,RBD PALM OLEIN,785,762.5
7 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/267/,7 Feb 2017,Midday,RBD PALM OLEIN,785,760
6 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/267/,6 Feb 2017,Closing,RBD PALM OLEIN,780,760
6 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/267/,6 Feb 2017,Midday,RBD PALM OLEIN,777.5,760
3 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/267/,3 Feb 2017,Closing,SGS,"1,157,283","1,109,606"
3 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/267/,3 Feb 2017,Midday,RBD PALM OLEIN,772.5,760
2 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/267/,2 Feb 2017,Midday,RBD PALM OLEIN,772.5,760
31 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/267/,31 Jan 2017,Closing,RBD PALM OLEIN,772.5,760
31 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/267/,31 Jan 2017,Midday,RBD PALM OLEIN,770,755
26 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/267/,26 Jan 2017,Closing,RBD PALM OLEIN,775,757.5
26 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/268/,26 Jan 2017,Midday,RBD PALM OLEIN,775,760
25 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/268/,25 Jan 2017,Midday,RBD PALM OLEIN,772.5,762.5
24 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/268/,24 Jan 2017,Closing,RBD PALM OLEIN,777.5,767.5
24 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/268/,24 Jan 2017,Midday,RBD PALM OLEIN,775,765
23 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/268/,23 Jan 2017,Closing,RBD PALM OLEIN,767.5,752.5
23 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/268/,23 Jan 2017,Midday,RBD PALM OLEIN,767.5,755
20 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/268/,20 Jan 2017,Closing,SGS,"733,002","606,937"
20 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/268/,20 Jan 2017,Midday,RBD PALM OLEIN,770,755
19 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/268/,19 Jan 2017,Closing,RBD PALM OLEIN,770,755
19 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/268/,19 Jan 2017,Midday,RBD PALM OLEIN,765,755
18 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/269/,18 Jan 2017,Closing,RBD PALM OLEIN,770,760
17 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/269/,17 Jan 2017,Closing,RBD PALM OLEIN,767.5,755
17 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/269/,17 Jan 2017,Midday,RBD PALM OLEIN,760,745
16 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/269/,16 Jan 2017,Closing,SGS,"520,322","464,582"
16 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/269/,16 Jan 2017,Midday,RBD PALM OLEIN, ,755
13 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/269/,13 Jan 2017,Midday,RBD PALM OLEIN, ,755
12 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/269/,12 Jan 2017,Closing,RBD PALM OLEIN, ,747.5
12 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/269/,12 Jan 2017,Midday,RBD PALM OLEIN, ,747.5
11 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/269/,11 Jan 2017,Closing,RBD PALM OLEIN, ,750
11 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/269/,11 Jan 2017,Midday,RBD PALM OLEIN, ,750
11 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/270/,11 Jan 2017,Midday,RBD PALM OLEIN, ,750
10 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/270/,10 Jan 2017,Closing,SGS,"348,777","305,990"
MPOB Monthly Report – Dec 2016,https://agropost.wordpress.com/page/270/,,2016,,,
10 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/270/,10 Jan 2017,Midday,RBD PALM OLEIN,755,750
9 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/270/,9 Jan 2017,Closing,RBD PALM OLEIN,755,747.5
9 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/270/,9 Jan 2017,Midday,RBD PALM OLEIN,757.5,750
6 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/270/,6 Jan 2017,Midday,RBD PALM OLEIN,752.5,745
5 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/270/,5 Jan 2017,Closing,RBD PALM OLEIN,755,750
5 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/270/,5 Jan 2017,Midday,RBD PALM OLEIN,757.5,752.5
4 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/270/,4 Jan 2017,Closing,RBD PALM OLEIN,757.5,750
4 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/271/,4 Jan 2017,Midday,RBD PALM OLEIN,755,750
3 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/271/,3 Jan 2017,Closing,SGS,"1,109,606","1,130,172"
3 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/271/,3 Jan 2017,Midday,RBD PALM OLEIN,757.5,745
30 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/271/,30 Dec 2016,Midday,RBD PALM OLEIN,747.5,740
29 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/271/,29 Dec 2016,Closing,RBD PALM OLEIN,747.5,740
29 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/271/,29 Dec 2016,Midday,RBD PALM OLEIN,750,742.5
28 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/271/,28 Dec 2016,Closing,SGS,"827,347","895,077"
28 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/271/,28 Dec 2016,Midday,SGS,"827,347","895,077"
27 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/271/,27 Dec 2016,Closing,RBD PALM OLEIN,755,747.5
27 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/271/,27 Dec 2016,Midday,RBD PALM OLEIN,755,745
23 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/272/,23 Dec 2016,Closing,RBD PALM OLEIN,747.5,735
23 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/272/,23 Dec 2016,Midday,RBD PALM OLEIN,742.5,730
22 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/272/,22 Dec 2016,Closing,RBD PALM OLEIN,750,737.5
22 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/272/,22 Dec 2016,Midday,RBD PALM OLEIN,755,745
21 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/272/,21 Dec 2016,Closing,RBD PALM OLEIN,752.5,740
21 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/272/,21 Dec 2016,Midday,RBD PALM OLEIN,752.5,740
20 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/272/,20 Dec 2016,Closing,SGS,"606,937","730,257"
20 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/272/,20 Dec 2016,Midday,RBD PALM OLEIN,760,742.5
Indonesia palm output seen extending growth in Nov’16,https://agropost.wordpress.com/page/272/,,Nov’16,,,
19 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/272/,19 Dec 2016,Closing,RBD PALM OLEIN,762.5,747.5
19 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/273/,19 Dec 2016,Midday,RBD PALM OLEIN,767.,755
16 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/273/,16 Dec 2016,Closing,RBD PALM OLEIN,760,747.5
16 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/273/,16 Dec 2016,Midday,SGS,"464,582","513,745"
15 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/273/,15 Dec 2016,Midday,RBD PALM OLEIN,752.5,747.5
14 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/273/,14 Dec 2016,Closing,SGS,"305,990","347,760"
MPOB Monthly Report – Nov 2016,https://agropost.wordpress.com/page/273/,,2016,,,
14 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/273/,14 Dec 2016,Midday,RBD PALM OLEIN,745,737.5
13 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/273/,13 Dec 2016,Closing,RBD PALM OLEIN,747.5,740
13 De 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/273/,13 De 2016,Midday,RBD PALM OLEIN,740,732.5
9 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/273/,9 Dec 2016,Closing,RBD PALM OLEIN,740,732.5
9 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/274/,9 Dec 2016,Midday,RBD PALM OLEIN,740,735
8 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/274/,8 Dec 2016,Closing,RBD PALM OLEIN,745,740
8 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/274/,8 Dec 2016,Midday,RBD PALM OLEIN,745,740
7 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/274/,7 Dec 2016,Closing,RBD PALM OLEIN,747.5,745
7 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/274/,7 Dec 2016,Midday,RBD PALM OLEIN,750,747.5
6 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/274/,6 Dec 2016,Closing,RBD PALM OLEIN,755,750
6 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/274/,6 Dec 2016,Midday,RBD PALM OLEIN,747.5,742.5
"Malaysia cbank announces new measures to boost liquidity, support ringgit",https://agropost.wordpress.com/page/274/,,ringgit,,,
5 Dec 2016 – Palm/PKO Price at Closing,https://agropost.wordpress.com/page/274/,5 Dec 2016,Closing,RBD PALM OLEIN,745,740
5 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/274/,5 Dec 2016,Midday,RBD PALM OLEIN,745,740
2 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/275/,2 Dec 2016,Closing,RBD PALM OLEIN,735,732.5
2 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/275/,2 Dec 2016,Midday,RBD PALM OLEIN,740,737.5
1 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/275/,1 Dec 2016,Midday,RBD PALM OLEIN,732.5,730
30 Nov 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/275/,30 Nov 2016,Closing,RBD PALM OLEIN,732.5,725
30 Nov 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/275/,30 Nov 2016,Midday,RBD PALM OLEIN,725,720
29 Nov 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/275/,29 Nov 2016,Closing,RBD PALM OLEIN,727.5,722.5
29 Nov 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/275/,29 Nov 2016,Midday,RBD PALM OLEIN,722.5,717.5
28 Nov 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/275/,28 Nov 2016,Closing,RBD PALM OLEIN,730,725
28 Nov 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/275/,28 Nov 2016,Midday,RBD PALM OLEIN,730,725
James Fry – Palm Oil Prices To Plunge in 2017,https://agropost.wordpress.com/page/275/,,2017,,,
MISTRY TURNED BULLISH ON PALM AT BALI INDONESIAN PALM PRICE OUTLOOK,https://agropost.wordpress.com/page/276/,,OUTLOOK,,,
25 Nov 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/276/,25 Nov 2016,Closing,SGS,"895,077","998,101"
25 Nov 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/276/,25 Nov 2016,Midday,RBD PALM OLEIN,725,722.5
24 Nov 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/276/,24 Nov 2016,Closing,RBD PALM OLEIN,722.5,720
Indonesia to Lead Palm Oil Output Recovery in 1H 2017: James Fry,https://agropost.wordpress.com/page/276/,,Fry,,,
US Biofuel News Fueled Vegoil Market Run,https://agropost.wordpress.com/page/276/,,Run,,,
24 Nov 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/276/,24 Nov 2016,Midday,RBD PALM OLEIN,727.5,725
23 Nov 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/276/,23 Nov 2016,Closing,RBD PALM OLEIN,712.5,710
23 Nov 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/276/,23 Nov 2016,Midday,RBD PALM OLEIN,712.5,710
22 Nov 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/276/,22 Nov 2016,Closing,RBD PALM OLEIN,707.5,705
22 Nov 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/277/,22 Nov 2016,Midday,RBD PALM OLEIN,710,707.5
