raw_title,url,date,updated_at,product,buy_or_sell,price
23 May 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/255/,23 May 2017,Midday,RBD PALM OLEIN,727.5,700
22 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/255/,22 May 2017,Closing,SGS,"852,628","719,175"
22 May 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/255/,22 May 2017,Midday,RBD PALM OLEIN,725,697.5
19 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/255/,19 May 2017,Closing,RBD PALM OLEIN,715,685
19 May 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/255/,19 May 2017,Midday,RBD PALM OLEIN,712.5,682.5
18 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/255/,18 May 2017,Closing,RBD PALM OLEIN,712.5,682.5
18 May 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/255/,18 May 2017,Midday,RBD PALM OLEIN,715,685
17 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/255/,17 May 2017,Closing,RBD PALM OLEIN,712.5,682.5
17 May 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/255/,17 May 2017,Midday,RBD PALM OLEIN,710,680
16 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/255/,16 May 2017,Closing,RBD PALM OLEIN,705,677.5
16 May 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/256/,16 May 2017,Midday,RBD PALM OLEIN,705,680
15 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/256/,15 May 2017,Closing,SGS,"613,465","571,910"
15 May 2017 –  Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/256/,15 May 2017,Midday,RBD PALM OLEIN, ,700
12 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/256/,12 May 2017,Closing,RBD PALM OLEIN, ,692.5
12 May 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/256/,12 May 2017,Midday,RBD PALM OLEIN, ,695
11 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/256/,11 May 2017,Closing,SGS,"346,920","307,249"
11 May 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/256/,11 May 2017,Midday,RBD PALM OLEIN,690,687.5
MPOB Monthly Report – APRIL 2017,https://agropost.wordpress.com/page/256/,,2017,,,
9 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/256/,9 May 2017,Closing,RBD PALM OLEIN,692.5,687.5
9 May 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/256/,9 May 2016,Midday,RBD PALM OLEIN,685,680
8 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/257/,8 May 2017,Closing,RBD PALM OLEIN,685,682.5
8 May 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/257/,8 May 2017,Midday,RBD PALM OLEIN, ,682.5
5 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/257/,5 May 2017,Closing,RBD PALM OLEIN,680,675
5 May 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/257/,5 May 2017,Midday,RBD PALM OLEIN,680,667.5
4 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/257/,4 May 2017,Closing,RBD PALM OLEIN,675,665
3 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/257/,3 May 2017,Closing,RBD PALM OLEIN,677.5,660
3 May 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/257/,3 May 2017,Midday,RBD PALM OLEIN,675,662.5
2 May 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/257/,2 May 2017,Closing,SGS,"1,135,340","1,088,677"
2 May 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/257/,2 May 2017,Midday,RBD PALM OLEIN,685,660
28 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/257/,28 Apr 2017,Closing,RBD PALM OLEIN,675,655
28 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/258/,28 Apr 2017,Midday,RBD PALM OLEIN,675,655
27 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/258/,27 Apr 2017,Closing,RBD PALM OLEIN,675,652.5
27 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/258/,27 Apr 2017,Midday,RBD PALM OLEIN,680,657.5
26 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/258/,26 Apr 2017,Closing,RBD PALM OLEIN,675,652.5
26 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/258/,26 Apr 2017,Midday,RBD PALM OLEIN,675,647.5
25 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/258/,25 Apr 2017,Closing,SGS,"891,725","902,628"
25 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/258/,25 Apr 2017,Midday,RBD PALM OLEIN,675,640
21 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/258/,21 Apr 2017,Closing,RBD PALM OLEIN,677.5,647.5
21 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/258/,21 Apr 2017,Midday,RBD PALM OLEIN,675,645
20 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/258/,20 Apr 2017,Closing,RBD PALM OLEIN,675,642.5
20 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/259/,20 Apr 2017,Midday,RBD PALM OLEIN,672.50,637.5
19 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/259/,19 Apr 2017,Closing,RBD PALM OLEIN,670,630
19 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/259/,19 Apr 2017,Midday,RBD PALM OLEIN,667.50,625
18 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/259/,18 Apr 2017,Closing,RBD PALM OLEIN,677.50,632.5
18 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/259/,18 Apr 2017,Midday,RBD PALM OLEIN,677.50,635
17 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/259/,17 Apr 2017,Closing,RBD PALM OLEIN,677.50,632.5
17 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/259/,17 Apr 2017,Midday,RBD PALM OLEIN,677.50,640
14 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/259/,14 Apr 2017,Closing,RBD PALM OLEIN,675,635
14 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/259/,14 Apr 2017,Midday,RBD PALM OLEIN,665,635
13 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/259/,13 Apr 2017,Closing,RBD PALM OLEIN,665,635
13 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/260/,13 Apr 2017,Midday,RBD PALM OLEIN,700,677.5
12 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/260/,12 Apr 2017,Midday,RBD PALM OLEIN,700,670
11 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/260/,11 Apr 2017,Midday,RBD PALM OLEIN,695,670
10 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/260/,10 Apr 2017,Closing,SGS,"312,489","250,481"
MPOB Monthly Report – MARCH 2017,https://agropost.wordpress.com/page/260/,,2017,,,
10 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/260/,10 Apr 2017,Midday,RBD PALM OLEIN,697.5,680
7 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/260/,7 Apr 2017,Closing,RBD PALM OLEIN,705,685
7 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/260/,7 Apr 2017,Midday,RBD PALM OLEIN,702.5,680
6 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/260/,6 Apr 2017,Closing,RBD PALM OLEIN,712.5,687.5
6 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/260/,6 Apr 2017,Midday,RBD PALM OLEIN,712.5,682.5
5 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/261/,5 Apr 2017,Closing,RBD PALM OLEIN,715,687.5
5 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/261/,5 Apr 2017,Midday,RBD PALM OLEIN,710,682.5
4 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/261/,4 Apr 2017,Closing,RBD PALM OLEIN,697.5,670
4 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/261/,4 Apr 2017,Midday,RBD PALM OLEIN,700,672.5
3 Apr 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/261/,3 Apr 2017,Closing,RBD PALM OLEIN,700,675
3 Apr 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/261/,3 Apr 2017,Midday,RBD PALM OLEIN,700,675
31 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/261/,31 Mar 2017,Closing,SGS,"1,088,677","1,018,605"
31 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/261/,31 Mar 2017,Midday,RBD PALM OLEIN,685,677.5
30 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/261/,30 Mar 2017,Closing,RBD PALM OLEIN,697.5,670
29 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/261/,29 Mar 2017,Closing,RBD PALM OLEIN,702.5,690
Beijing Palm Oil Conference – Dhorab Mistry,https://agropost.wordpress.com/page/262/,,Mistry,,,
29 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/262/,29 Mar 2017,Midday,RBD PALM OLEIN,700,687.5
28 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/262/,28 Mar 2017,Closing,RBD PALM OLEIN,700,682.5
28 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/262/,28 Mar 2017,Midday,RBD PALM OLEIN,707.5,685
27 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/262/,27 Mar 2017,Closing,SGS,"902,628","916,444"
27 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/262/,27 Mar 2017,Midday,RBD PALM OLEIN,712.5,677.5
24 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/262/,24 Mar 2017,Closing,RBD PALM OLEIN,720,692.5
24 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/262/,24 Mar 2017,Midday,RBD PALM OLEIN,720,695
23 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/262/,23 Mar 2017,Closing,RBD PALM OLEIN,722.5,700
23 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/262/,23 Mar 2017,Midday,RBD PALM OLEIN,725,705
22 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/263/,22 Mar 2017,Closing,RBD PALM OLEIN,730,715
22 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/263/,22 Mar 2017,Midday,RBD PALM OLEIN,725,707.5
21 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/263/,21 Mar 2017,Closing,RBD PALM OLEIN,730,710
21 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/263/,21 Mar 2017,Midday,RBD PALM OLEIN,720,700
20 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/263/,20 Mar 2017,Closing,SGS,"686,741","745,564"
20 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/263/,20 Mar 2017,Midday,RBD PALM OLEIN,722.5,702.5
17 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/263/,17 Mar 2017,Closing,RBD PALM OLEIN,727.5,700
17 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/263/,17 Mar 2017,Midday,RBD PALM OLEIN,725,700
16 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/263/,16 Mar 2017,Closing,RBD PALM OLEIN,725,690
16 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/263/,16 Mar 2017,Midday,RBD PALM OLEIN,715,677.5
15 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/264/,15 Mar 2017,Closing,SGS,"507,491","501,748"
15 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/264/,15 Mar 2017,Midday,RBD PALM OLEIN,712.5,665
14 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/264/,14 Mar 2017,Closing,RBD PALM OLEIN,710,657.5
14 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/264/,14 Mar 2017,Midday,RBD PALM OLEIN,702.5,650
13 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/264/,13 Mar 2017,Closing,RBD PALM OLEIN,705,652.5
13 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/264/,13 Mar 2017,Midday,RBD PALM OLEIN,717.5,712.5
10 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/264/,10 Mar 2017,Closing,SGS,"250,481","337,282"
MPOB Monthly Report – February 2017,https://agropost.wordpress.com/page/264/,,2017,,,
10 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/264/,10 Mar 2017,Midday,RBD PALM OLEIN, ,715
9 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/264/,9 Mar 2017,Midday,RBD PALM OLEIN, ,712.5
8 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/265/,8 Mar 2017,Closing,RBD PALM OLEIN, ,712.5
"POC 2017 – Dhorab Mistry, Godrej International",https://agropost.wordpress.com/page/265/,,International,,,
"POC 2017 – Siegfried Mielke, Oilworld GmbH",https://agropost.wordpress.com/page/265/,,GmbH,,,
"POC 2017 – Dr. James Fry, LMC International",https://agropost.wordpress.com/page/265/,,International,,,
8 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/265/,8 Mar 2017,Midday,RBD PALM OLEIN, ,702.5
7 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/265/,7 Mar 2017,Closing,RBD PALM OLEIN, ,705
7 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/265/,7 Mar 2017,Midday,RBD PALM OLEIN, ,705
6 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/265/,6 Mar 2017,Closing,RBD PALM OLEIN, ,707.5
6 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/265/,6 Mar 2017,Midday,RBD PALM OLEIN, ,705
3 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/265/,3 Mar 2017,Closing,RBD PALM OLEIN,717.5,700
3 Mar 2017 – Palm/PKO Prices At Midday,https://agropost.wordpress.com/page/266/,3 Mar 2017,Midday,RBD PALM OLEIN,715,695
2 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/266/,2 Mar 2017,Closing,RBD PALM OLEIN, ,700
2 Mar 2017 – Palm/PKO Prices as Midday,https://agropost.wordpress.com/page/266/,2 Mar 2017,Midday,RBD PALM OLEIN, ,690
1 Mar 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/266/,1 Mar 2017,Closing,RBD PALM OLEIN, ,690
1 Mar 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/266/,1 Mar 2017,Midday,RBD PALM OLEIN, ,682.5
28 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/266/,28 Feb 2017,Closing,SGS,"1,018,064","1,157,288"
28 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/266/,28 Feb 2017,Midday,RBD PALM OLEIN, ,672.5
27 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/266/,27 Feb 2017,Closing,SGS,"916,444","904,257"
27 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/266/,27 Feb 2017,Midday,RBD PALM OLEIN,705,687.5
24 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/266/,24 Feb 2017,Closing,RBD PALM OLEIN,715,690
24 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/267/,24 Feb 2017,Midday,RBD PALM OLEIN,705,685
23 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/267/,23 Feb 2017,Closing,RBD PALM OLEIN,715,690
23 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/267/,23 Feb 2017,Midday,RBD PALM OLEIN,715,687.5
22 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/267/,22 Feb 2017,Closing,RBD PALM OLEIN,725,695
22 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/267/,22 Feb 2017,Midday,RBD PALM OLEIN,725,695
21 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/267/,21 Feb 2017,Closing,RBD PALM OLEIN,717.5,690
21 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/267/,21 Feb 2017,Midday,RBD PALM OLEIN,735,705
20 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/267/,20 Feb 2017,Closing,SGS,"745,564","733,022"
20 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/267/,20 Feb 2017,Midday,RBD PALM OLEIN,735,700
17 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/267/,17 Feb 2017,Closing,RBD PALM OLEIN,725,695
17 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/268/,17 Feb 2017,Midday,RBD PALM OLEIN,730,705
16 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/268/,16 Feb 2017,Closing,RBD PALM OLEIN,737.5,712.5
16 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/268/,16 Feb 2017,Midday,RBD PALM OLEIN,747.5,725
15 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/268/,15 Feb 2017,Closing,SGS,"501,748","520,332"
15 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/268/,15 Feb 2017,Midday,RBD PALM OLEIN,750,727.5
14 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/268/,14 Feb 2017,Closing,RBD PALM OLEIN,750,725
14 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/268/,14 Feb 2017,Midday,RBD PALM OLEIN,745,725
13 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/268/,13 Feb 2017,Closing,RBD PALM OLEIN,742.5,725
13 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/268/,13 Feb 2017,Midday,RBD PALM OLEIN,747.5,730
10 Feb 2017 -Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/268/,10 Feb 2017,Closing,SGS,"340,947","351,907"
MPOB Monthly Report – January 2017,https://agropost.wordpress.com/page/269/,,2017,,,
9 Feb 2017 – MARKET CLOSED TODAY FOR THAIPUSAM,https://agropost.wordpress.com/page/269/,9 Feb 2017,THAIPUSAM,,,
8 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/269/,8 Feb 2017,Closing,RBD PALM OLEIN,782.5,765
8 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/269/,8 Feb 2017,Midday,RBD PALM OLEIN,787.5,767.5
7 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/269/,7 Feb 2017,Closing,RBD PALM OLEIN,785,762.5
7 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/269/,7 Feb 2017,Midday,RBD PALM OLEIN,785,760
6 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/269/,6 Feb 2017,Closing,RBD PALM OLEIN,780,760
6 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/269/,6 Feb 2017,Midday,RBD PALM OLEIN,777.5,760
3 Feb 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/269/,3 Feb 2017,Closing,SGS,"1,157,283","1,109,606"
3 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/269/,3 Feb 2017,Midday,RBD PALM OLEIN,772.5,760
2 Feb 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/270/,2 Feb 2017,Midday,RBD PALM OLEIN,772.5,760
31 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/270/,31 Jan 2017,Closing,RBD PALM OLEIN,772.5,760
31 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/270/,31 Jan 2017,Midday,RBD PALM OLEIN,770,755
26 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/270/,26 Jan 2017,Closing,RBD PALM OLEIN,775,757.5
26 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/270/,26 Jan 2017,Midday,RBD PALM OLEIN,775,760
25 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/270/,25 Jan 2017,Midday,RBD PALM OLEIN,772.5,762.5
24 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/270/,24 Jan 2017,Closing,RBD PALM OLEIN,777.5,767.5
24 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/270/,24 Jan 2017,Midday,RBD PALM OLEIN,775,765
23 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/270/,23 Jan 2017,Closing,RBD PALM OLEIN,767.5,752.5
23 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/270/,23 Jan 2017,Midday,RBD PALM OLEIN,767.5,755
20 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/271/,20 Jan 2017,Closing,SGS,"733,002","606,937"
20 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/271/,20 Jan 2017,Midday,RBD PALM OLEIN,770,755
19 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/271/,19 Jan 2017,Closing,RBD PALM OLEIN,770,755
19 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/271/,19 Jan 2017,Midday,RBD PALM OLEIN,765,755
18 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/271/,18 Jan 2017,Closing,RBD PALM OLEIN,770,760
17 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/271/,17 Jan 2017,Closing,RBD PALM OLEIN,767.5,755
17 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/271/,17 Jan 2017,Midday,RBD PALM OLEIN,760,745
16 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/271/,16 Jan 2017,Closing,SGS,"520,322","464,582"
16 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/271/,16 Jan 2017,Midday,RBD PALM OLEIN, ,755
13 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/271/,13 Jan 2017,Midday,RBD PALM OLEIN, ,755
12 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/272/,12 Jan 2017,Closing,RBD PALM OLEIN, ,747.5
12 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/272/,12 Jan 2017,Midday,RBD PALM OLEIN, ,747.5
11 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/272/,11 Jan 2017,Closing,RBD PALM OLEIN, ,750
11 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/272/,11 Jan 2017,Midday,RBD PALM OLEIN, ,750
11 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/272/,11 Jan 2017,Midday,RBD PALM OLEIN, ,750
10 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/272/,10 Jan 2017,Closing,SGS,"348,777","305,990"
MPOB Monthly Report – Dec 2016,https://agropost.wordpress.com/page/272/,,2016,,,
10 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/272/,10 Jan 2017,Midday,RBD PALM OLEIN,755,750
9 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/272/,9 Jan 2017,Closing,RBD PALM OLEIN,755,747.5
9 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/272/,9 Jan 2017,Midday,RBD PALM OLEIN,757.5,750
6 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/273/,6 Jan 2017,Midday,RBD PALM OLEIN,752.5,745
5 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/273/,5 Jan 2017,Closing,RBD PALM OLEIN,755,750
5 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/273/,5 Jan 2017,Midday,RBD PALM OLEIN,757.5,752.5
4 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/273/,4 Jan 2017,Closing,RBD PALM OLEIN,757.5,750
4 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/273/,4 Jan 2017,Midday,RBD PALM OLEIN,755,750
3 Jan 2017 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/273/,3 Jan 2017,Closing,SGS,"1,109,606","1,130,172"
3 Jan 2017 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/273/,3 Jan 2017,Midday,RBD PALM OLEIN,757.5,745
30 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/273/,30 Dec 2016,Midday,RBD PALM OLEIN,747.5,740
29 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/273/,29 Dec 2016,Closing,RBD PALM OLEIN,747.5,740
29 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/273/,29 Dec 2016,Midday,RBD PALM OLEIN,750,742.5
28 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/274/,28 Dec 2016,Closing,SGS,"827,347","895,077"
28 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/274/,28 Dec 2016,Midday,SGS,"827,347","895,077"
27 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/274/,27 Dec 2016,Closing,RBD PALM OLEIN,755,747.5
27 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/274/,27 Dec 2016,Midday,RBD PALM OLEIN,755,745
23 Dec 2016 – Palm/PKO Prices at Closing,https://agropost.wordpress.com/page/274/,23 Dec 2016,Closing,RBD PALM OLEIN,747.5,735
23 Dec 2016 – Palm/PKO Prices at Midday,https://agropost.wordpress.com/page/274/,23 Dec 2016,Midday,RBD PALM OLEIN,742.5,730
